Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Prefrontal cortex	175/5632	0.7110719447534859	0.8939882371858137	0	0	0.954582036941335	0.3254949734596884	PHLDB1;KCNG4;SERPINE2;PRDM4;EHMT2;GMNN;ZDHHC7;OGDHL;PALM2-AKAP2;PWP1;TXNDC17;CNST;TMEM147;APMAP;NIPAL3;COTL1;IGFLR1;AP1S3;KRTAP3-2;GYG1;SCN1B;RBFOX1;MBNL1;TLE2;ATP6V1G2;LMO4;SECISBP2;TAP1;ACOT13;UBE4A;ANK3;ACSL3;SRRM1;COX6B1;MAG;DDX39A;DDX39B;IFI27;CRISPLD2;MSH5;CSNK2B;WDFY1;ZNF554;SCG2;CFB;RHCE;FTO;GRIA1;NLRX1;SHC3;TMED10;ANP32A;NOTCH4;HPN;GMPS;VPS26B;TXN;OAZ1;RHOBTB1;GTF2E2;ATP5L;BAG6;TMEM25;ARHGAP21;FLRT2;NEU1;HLTF;SYNDIG1;PLXNA1;GSE1;KRTAP4-2;SLC15A4;UBE2F;NEK9;DARS;EIF2B2;JUP;GADD45B;MCAM;TRAPPC4;PBX2;DCDC2;C1ORF63;LSM5;PRRC2B;QKI;EIF1;ARHGAP33;RPS25;LSM7;TDP2;FXYD3;GIPC1;ZNF30;FXYD1;FXYD7;HLA-DRA;HYOU1;PPT2;AVL9;HAMP;C2CD2L;FARSB;SERPINA3;DOCK4;HSPB6;RPLP1;COX4I1;TECR;DMKN;SYNCRIP;IMMP2L;C14ORF1;LRRFIP1;UBXN4;BCAS1;PSENEN;BRD2;RING1;H2AFX;C6ORF62;KCNAB1;KIF23;AES;ALDH5A1;LPHN1;SAPCD1;SYF2;CTDSP2;CKS2;MCM6;IFT46;PFDN4;EGFL8;NDUFB7;DDX24;MCCD1;COL11A2;TIMM13;AGPAT1;RNF5;RHD;RAB21;RXRB;DNAJB1;KIAA0513;PPP2CB;HLA-DMB;NCLN;GNA11;RNASEK-C17ORF49;C3ORF33;SLIT2;PDLIM5;OPCML;GINS2;MBTPS1;SEMA4D;IRX3;YLPM1;ZFC3H1;ARCN1;C12ORF23;C6ORF48;JSRP1;KBTBD2;HLA-DPB1;RIMBP2;RBM42;NCAPD3;R3HDM1;RAMP1;HSPA1B;HSPA1A;DFNA5
Parenchyma	160/5163	0.7144988572447677	0.896768973888841	0	0	0.9524575711004932	0.32019135815611977	PHLDB1;KCNG4;PRDM9;SERPINE2;PRDM4;FCF1;ZDHHC7;PALM2-AKAP2;PWP1;TXNDC17;CNST;TMEM147;APMAP;NIPAL3;COTL1;AP1S3;KRTAP3-2;GYG1;SCN1B;MBNL1;TLE2;LMO4;SECISBP2;NFKBIL1;TAP1;UBE4A;ANK3;ACSL3;SRRM1;COX6B1;DDX39A;CRISPLD2;C6ORF25;MSH5;CSNK2B;WDFY1;FKBP9;ZNF554;CFB;RHCE;FTO;GRIA1;DDX6;NLRX1;TMED10;ANP32A;NOTCH4;TSHZ2;GMPS;VPS26B;TXN;OAZ1;RHOBTB1;GTF2E2;ATP5L;BAG6;TMEM25;ARHGAP21;FLRT2;NEU1;HLTF;KRTAP4-2;SLC15A4;UBE2F;DARS;EIF2B2;JUP;RBPMS;GADD45B;MCAM;TRAPPC4;PBX2;DCDC2;C1ORF63;LSM5;QKI;EIF1;ARHGAP33;RPS25;LSM7;FXYD3;GIPC1;ZNF30;CDK1;HYOU1;PPT2;HAMP;C2CD2L;FARSB;PIWIL1;CLIC4;HSPB6;RPLP1;COX4I1;TECR;KRT20;DMKN;SYNCRIP;IMMP2L;C14ORF1;LRRFIP1;UBXN4;CLIC1;BCAS1;PSENEN;BRD2;RING1;H2AFX;C6ORF62;KIF23;ETV2;AES;SAPCD1;SYF2;DDAH2;CTDSP2;CKS2;CRY1;COL6A3;LCP2;PFDN4;EGFL8;HLA-DQB1;NDUFB7;DDX24;MCCD1;COL11A2;TIMM13;DLST;AGPAT1;RNF5;THBS1;RHD;RXRB;DNAJB1;PPP2CB;NT5E;HLA-DMB;NCLN;RNASEK-C17ORF49;C3ORF33;SLIT2;PDLIM5;GINS2;MBTPS1;IRX3;YLPM1;ZFC3H1;ARCN1;C12ORF23;C6ORF48;JSRP1;KRT17;LEPREL4;HLA-DPB1;RBM42;NCAPD3;RAMP1;HSPA1B;HSPA1A
Vegetative cell	3/115	0.718628299450556	0.8978100409644512	0	0	0.806757209926224	0.26656147561781235	MSH5;H2AFX;CDK1
Procyclic form	1/39	0.7201945044050881	0.8978100409644512	0	0	0.7931685688480171	0.26034485906917176	PTGER1
Satellite cell	1/39	0.7201945044050881	0.8978100409644512	0	0	0.7931685688480171	0.26034485906917176	PAX3
non-neuronal cell	1/39	0.7201945044050881	0.8978100409644512	0	0	0.7931685688480171	0.26034485906917176	SLC18A3
Needle	2/79	0.7256123058223358	0.9029278482804715	0	0	0.7825081168831168	0.2509812001901165	KRT19;KRT20
Meiotic cell	1/40	0.7291937636519796	0.9029278482804715	0	0	0.7727909116364654	0.24405957112658763	RBM44
Chondrosarcoma cell	1/40	0.7291937636519796	0.9029278482804715	0	0	0.7727909116364654	0.24405957112658763	DDX24
Dopaminergic system	1/40	0.7291937636519796	0.9029278482804715	0	0	0.7727909116364654	0.24405957112658763	FOS
Cytotoxic T-lymphocyte	161/5212	0.7315999807312786	0.9035174485517048	0	0	0.9480953319797113	0.2963000698681387	KCNG4;PRDM4;EHMT2;FCF1;ZDHHC7;PWP1;TXNDC17;CNST;TMEM147;APMAP;ZXDC;NIPAL3;COTL1;IGFLR1;SMARCAD1;FAM65B;AP1S3;KRTAP3-2;GYG1;CD97;MBNL1;SECISBP2;TAP1;UBE4A;RUNX3;SRRM1;COX6B1;DDX39A;CSNK2B;WDFY1;ZNF554;CFB;RHCE;ZNF277;FTO;NLRX1;TMED10;ANP32A;NOTCH4;GMPS;VPS26B;TXN;OAZ1;GTF2E2;ATP5L;BAG6;TMEM25;ARHGAP21;RIC8B;HLTF;GSE1;KRTAP4-2;HLA-DQA2;SLC15A4;UBE2F;NEK9;DARS;EIF2B2;GADD45B;TRAPPC4;SLC33A1;PBX2;DCDC2;C1ORF63;LSM5;PRRC2B;QKI;EIF1;LSM2;SETX;RPS25;LSM7;TDP2;GIPC1;ZNF30;HLA-DRA;HYOU1;PPT2;XAF1;C2CD2L;FARSB;HSPB6;RPLP1;COX4I1;POMT1;TECR;CD3G;DMKN;CD3D;SYNCRIP;IMMP2L;LRRFIP1;UBXN4;CLIC1;ACAD8;BRD2;RING1;H2AFX;C6ORF62;KIF23;LSR;FOS;AES;NCR3;SYF2;DDAH2;CTDSP2;CKS2;CRY1;LCP2;MCM6;DOCK2;PFDN4;EGFL8;GRAMD1A;NDUFB7;DDX24;USP10;MCCD1;COL11A2;TIMM13;DLST;CXCR4;CST7;AGPAT1;RNF5;RHD;RAB21;RXRB;DNAJB1;PPP2CB;HLA-DMA;NT5E;HLA-DMB;NCLN;TAF1C;RNASEK-C17ORF49;C3ORF33;MICB;GINS2;MBTPS1;SEMA4D;IRX3;YLPM1;ZFC3H1;PSMB8;PSMB9;ARCN1;BATF;C12ORF23;C6ORF48;JSRP1;KBTBD2;HLA-DPB1;ZNF217;RBM42;NCAPD3;PKN1;R3HDM1;HSPA1B;HSPA1A
