Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Ascites	12/884	0.9818980740307212	0.9999926743178864	0	0	0.5827560381950946	0.010645653435460286	ITGB1;NCOA1;CEACAM6;PCCB;HNRNPA2B1;TMEM106C;RPL14;CENPO;RABAC1;PFKM;ARHGAP12;FBN1
Tonsil	292/13827	0.9863770000451662	0.9999926743178864	0	0	0.8055967161281885	0.011050083741969384	ITSN2;CLPB;TRAF3IP2;PNMAL1;RRP1;PNMAL2;C10ORF68;NADSYN1;PWP2;KIAA0930;LIPE;HENMT1;RPS19;PGLYRP1;MFSD2B;TRIM21;ICOSLG;SEC63;NUP214;RSPH6A;DYNC2H1;STARD5;CMC2;FIBCD1;PSG3;OR10AD1;FNDC7;UHMK1;SF3B14;PSG8;DEPDC1B;ZC2HC1A;PAPPA;PRKD2;RIN3;ASTN2;CTXN2;ATF6;EIF1B;SKAP2;RNF121;ANAPC15;C1ORF194;STXBP3;AIRE;PRDM15;TMTC2;FAM149A;DEDD2;CD79A;WDR70;PDGFD;SYMPK;STXBP6;C5ORF42;SNX5;FZD1;PRPF38B;FAM78A;IRF2BP1;POU6F2;SH2D1B;IGFL2;NETO2;C9ORF89;CNFN;OR52K1;PTRHD1;AIF1L;C12ORF68;C7ORF62;PPP5C;STAG1;FUBP3;PKIA;WNK2;DMRTC2;FAT1;CALM3;KIAA1919;CDK14;KIAA0825;SPAG16;PCSK2;SPAG17;NRP1;WDR47;ECM2;C2CD2;LRRC3;SNX10;HIF3A;QRFP;IL18BP;FAM102B;NIPBL;MMP26;CIC;MESDC2;NBPF4;NCOA1;ZNF484;ATMIN;STARD3NL;NBPF6;EN1;IL16;PDCD1LG2;CDYL2;ITFG1;ANO2;C12ORF54;CEACAM3;CEACAM1;ZEB1;CEACAM6;CLDN12;TMEM106C;ARHGEF1;TFF1;CEACAM8;PAFAH1B3;COL11A1;TMPRSS3;KIAA0087;ADCY6;FGD3;FGD4;ERMP1;RXRA;FAM172A;NTF3;RPL14;RABAC1;EXOSC2;RIBC2;C21ORF33;FAM46C;FAM46A;DEFB108B;RANBP6;SNX18;CCDC8;HNRNPA2B1;FKBP1B;TRIP11;C21ORF2;LAMTOR1;FAM183B;CENPP;KLKB1;FOXA3;ZNF574;FCN1;STEAP3;OLFML2B;GALNT13;CCNT1;INPPL1;KIAA1199;FGF1;NR3C1;YARS2;H1FNT;FAM228B;TMEM145;ANKRD32;CLCC1;BANF2;MAP3K7;NANOS2;FAM118A;PPAPDC3;TC2N;OLFM1;KIAA2026;DMWD;OR51T1;PKP2;ERF;ZNF438;CMPK1;AMPH;ABCG1;IPPK;CD274;PLGRKT;UAP1;FBLN1;VTCN1;SPATA5;RPF2;PHF21B;ARHGAP12;ATXN3;C1ORF226;ABL1;LRRC4C;SLC37A1;NUP155;CBX3;CPSF2;DSTN;PHKB;POU2F2;ARHGAP26;ARHGAP24;BFSP1;TP53I3;COL5A1;GDNF;IL7;NFE2L3;DYNLRB2;ITGB1;GPSM2;GSK3A;NUMA1;WDR3;AMD1;C2ORF44;PSIP1;FKSG52;SOBP;BICD1;BICD2;DNMT3L;MAN1A2;SIX5;DDI1;ZNF526;TRIM68;DNM1L;ZNF641;OR52I2;OR51G1;VWF;PDE4D;MSL2;UPK3A;C1QL2;ASPN;SENP1;METTL25;CATSPERB;DMRTA1;NUP50;PCCB;PIK3C3;AKNAD1;C21ORF128;CDH18;SLC24A4;GTF3C6;NDUFB1;ATP1A3;RRBP1;OR8S1;FSCB;AGPAT3;STRN4;HDAC7;ATAD2B;C6ORF203;BEND3;PDSS2;FYN;ZNF620;OR51E1;DUT;TAF13;CCDC59;ZNF804B;PPP2R3A;ASS1;GDAP2;TTC39B;C15ORF26;PFKL;RSPH1;ZNF619;KIAA1432;KANSL2;ASB8;VPS41;SPRY1;FOLR3;FOLR2;FOLR1;PFKM;CCDC61;CCDC171
Neuroblastoma cell	1/187	0.9864906091902781	0.9999926743178864	0	0	0.23029070320677514	0.0031322927554094625	PTRHD1
BTO:0005453	140/7164	0.9886016752142817	0.9999926743178864	0	0	0.7974575531086481	0.009141880802091435	ITSN2;FCN1;PPP5D1;GALNT13;CLPB;TMEM167B;CCNT1;RRP1;INPPL1;NADSYN1;PWP2;NR3C1;YARS2;FAM228B;LIPE;RPS19;UBASH3A;CLCC1;MAP3K7;TRIM21;SEC63;NUP214;DYNC2H1;CMC2;FAM118A;SF3B14;TCERG1L;ERF;ZNF438;CMPK1;PRKD2;RIN3;AMPH;EIF1B;SKAP2;STXBP3;PLGRKT;SPATA5;RPF2;PHF21B;ATXN3;C1ORF226;WDR70;ABL1;SYMPK;C5ORF42;SNX5;PRPF38B;NUP155;FAM78A;CBX3;CPSF2;IRF2BP1;DSTN;SLC16A10;PHKB;C9ORF89;POU2F2;ARHGAP26;PTRHD1;ARHGAP24;PPP5C;STAG1;FUBP3;PKIA;WNK2;CALM3;DYNLRB2;CDK14;ITGB1;SPAG16;WDR47;GSK3A;ECM2;NUMA1;WDR3;PSIP1;HIF3A;BICD2;NIPBL;SCML4;MAN1A2;SIX5;DDI1;CIC;DNM1L;MESDC2;NCOA1;PDE4D;MSL2;IL16;SMC1B;SENP1;LRTOMT;DMRTA1;NUP50;NOS1AP;PCCB;PIK3C3;ARHGEF1;CEACAM8;PAFAH1B3;GTF3C6;NDUFB1;ATP1A3;RRBP1;AGPAT3;STRN4;HDAC7;C9ORF129;FGD3;FGD4;ERMP1;RXRA;FAM172A;C6ORF203;RPL14;FYN;ZNF621;EXOSC2;DUT;C21ORF33;MYEF2;TRAPPC10;CCDC59;RANBP6;GDAP2;TTC39B;MAPK10;SNX18;PFKL;KANSL2;VPS41;HNRNPA2B1;FKBP1B;TRIP11;C21ORF2;LAMTOR1;PFKM;ZNF574
Uterine endometrium	233/11318	0.9887021525239076	0.9999926743178864	0	0	0.808482388157625	0.009186100556474919	CLPB;TRAF3IP2;PNMAL1;PNMAL2;C10ORF68;NADSYN1;PWP2;KIAA0930;HENMT1;HMCN2;TRIM21;ICOSLG;SEC63;NUP214;DYNC2H1;STARD5;CMC2;FIBCD1;OR10AD1;FNDC7;OVOL2;SF3B14;SFRP4;DEPDC1B;ZC2HC1A;PAPPA;PFN4;PRKD2;RIN3;ASTN2;CTXN2;RNF121;ANAPC15;STXBP3;AIRE;PRDM15;TMTC2;FAM149A;DEDD2;CD79A;TRPM2;SYMPK;STXBP6;C5ORF42;SNX5;FZD1;FAM78A;IRF2BP1;POU6F2;SH2D1B;NETO2;C9ORF89;PTRHD1;AIF1L;C12ORF68;C7ORF62;MARCO;PPP5C;STAG1;FUBP3;PKIA;WNK2;FAT1;KIAA1919;CDK14;KIAA0825;SPAG16;PCSK2;SPAG17;NRP1;WDR47;ECM2;C2CD2;LRRC3;HIF3A;QRFP;IL18BP;FAM102B;NIPBL;MMP26;CIC;MESDC2;NBPF4;NCOA1;ZNF484;ATMIN;STARD3NL;NBPF6;EN1;PDCD1LG2;TMC3;CDYL2;ITFG1;ANO2;C12ORF54;ZEB1;CLDN12;TFF3;ARHGEF1;PAFAH1B3;TMPRSS3;KIAA0087;ADCY6;FGD3;FGD4;ERMP1;RXRA;FAM172A;NTF3;RPL14;RABAC1;EXOSC2;MYEF2;FAM46A;RANBP6;CCDC8;HNRNPA2B1;FKBP1B;TRIP11;C21ORF2;LAMTOR1;FAM183B;CENPP;KLKB1;FOXA3;STEAP3;GALNT13;CCNT1;INPPL1;FGF1;NR3C1;YARS2;H1FNT;ANKRD32;CLCC1;BANF2;MAP3K7;FAM118A;TC2N;OLFM1;KIAA2026;OR51T1;PKP2;ZNF438;CMPK1;AMPH;ABCG1;PDE9A;PLGRKT;FBLN1;SPATA5;FBLN5;ARHGAP12;ATXN3;C1ORF226;ABL1;LRRC4C;SLC37A1;NUP155;CBX3;CPSF2;DSTN;ARHGAP26;ARHGAP24;BFSP1;TP53I3;COL5A1;IL7;DYNLRB2;FBN1;ITGB1;GPSM2;GSK3A;NUMA1;WDR3;AMD1;C2ORF44;PSIP1;SOBP;BICD1;BICD2;DNMT3L;MAN1A2;SIX5;ZNF526;TRIM68;DNM1L;ZNF641;OR52I2;OR51G1;PDE4D;MSL2;C1QL2;ASPN;SENP1;METTL25;CATSPERB;NUP50;PCCB;PIK3C3;AKNAD1;CDH18;GTF3C6;NDUFB1;RRBP1;OR8S1;HDAC7;ATAD2B;C6ORF203;KIAA1324;BEND3;PDSS2;FYN;ZNF620;OR51E1;DUT;TAF13;CEP152;SLC12A1;ZNF804B;TSPEAR;PPP2R3A;ASS1;PFKL;RSPH1;ZNF619;KIAA1432;KANSL2;VPS41;SPRY1;PFKM;CCDC61;CCDC171
Corpus callosum	182/9077	0.9894888718846804	0.9999926743178864	0	0	0.8042430238804917	0.008498243178425279	ITSN2;FCN1;CCNT1;TRAF3IP2;PNMAL1;UBXN2A;INPPL1;PNMAL2;C10ORF68;KIAA1199;FGF1;NADSYN1;PWP2;NR3C1;YARS2;KIAA0930;LIPE;TMEM145;RPS19;ANKRD32;CLCC1;MAP3K7;SEC63;NUP214;DYNC2H1;STARD5;ENTPD3;CMC2;FAM118A;PPAPDC3;OLFM1;SFRP4;ZC2HC1A;TCERG1L;KIAA2026;DMWD;NINJ1;PKP2;ERF;CMPK1;AMPH;ASTN2;ATF6;ABCG1;IPPK;STXBP3;TMTC2;FBLN1;RPF2;FAM149A;DEDD2;C1ORF111;ARHGAP12;ATXN3;TRPM2;DPP6;WDR70;ABL1;SYMPK;STXBP6;LRRC4C;C5ORF42;SNX5;PRPF38B;MYPOP;DMPK;NUP155;CBX3;CPSF2;IRF2BP1;DSTN;PHKB;NETO2;C9ORF89;POU2F2;AIF1L;C12ORF68;PPP5C;STAG1;FUBP3;GDNF;PKIA;WNK2;FBN1;ITGB1;PCSK2;FOXE3;GSK3A;NUMA1;C2CD2;LAMC3;GRIK5;AMD1;FAM86C1;PSIP1;SNX10;HIF3A;FKSG52;SOBP;BICD1;BICD2;IL18BP;FAM102B;NIPBL;MAN1A2;SNAPC3;TRIM68;REV3L;DACT3;CIC;DNM1L;MESDC2;NCOA1;PTGIR;VWF;STARD3NL;PDE4D;MSL2;MYRIP;ITFG1;CEACAM1;ZEB1;LRTOMT;NUP50;PCCB;CLDN12;PIK3C3;ARHGEF1;CEACAM8;PAFAH1B3;DDR2;SLC24A4;GTF3C6;NDUFB1;ATP1A3;RRBP1;ADCY6;AGPAT3;STRN4;HDAC7;FGD4;ERMP1;RXRA;KIAA1324;RPL14;SUSD3;GNG8;FYN;RABAC1;ZNF621;ZNF620;RPRM;DUT;C21ORF33;FKRP;MYEF2;TRAPPC10;CCDC59;PPP2R3A;RANBP6;ASS1;GDAP2;C15ORF26;MAPK10;SNX18;PFKL;ZNF619;KANSL2;NOVA2;ASB8;VPS41;HNRNPA2B1;FKBP1B;TRIP11;CENPN;C21ORF2;LAMTOR1;MEGF8;KLKB1;FOLR1;PFKM;ZNF574
Nasopharynx	257/12374	0.9895978949287991	0.9999926743178864	0	0	0.8040272310954587	0.00840737916477964	ITSN2;CLPB;PNMAL1;RRP1;PNMAL2;C10ORF68;NADSYN1;PWP2;KIAA0930;LIPE;HENMT1;HMCN2;TRIM21;ICOSLG;SEC63;NUP214;DYNC2H1;STARD5;ARL15;CMC2;FIBCD1;PSG3;OR10AD1;FNDC7;OVOL2;SF3B14;PSG8;ZC2HC1A;SLC5A9;PAPPA;PFN4;PRKD2;ASTN2;CTXN2;ATF6;SKAP2;RNF121;ANAPC15;C1ORF194;STXBP3;AIRE;PRDM15;TMTC2;FAM149A;DEDD2;CD79A;TRPM2;WDR70;SYMPK;STXBP6;C5ORF42;SNX5;FZD1;PRPF38B;DMPK;FAM78A;IRF2BP1;POU6F2;SH2D1B;NETO2;C9ORF89;PTRHD1;AIF1L;C12ORF68;C7ORF62;PPP5C;STAG1;FUBP3;PKIA;WNK2;DMRTC2;FAT1;KIAA1919;CDK14;KIAA0825;SPAG16;PCSK2;SPAG17;NRP1;WDR47;ECM2;C2CD2;LRRC3;SNX10;HIF3A;QRFP;IL18BP;FAM102B;NIPBL;MMP26;REV3L;CIC;MESDC2;NBPF4;NCOA1;ZNF484;ATMIN;STARD3NL;NBPF6;EN1;PDCD1LG2;TMC3;CDYL2;ITFG1;ANO2;C12ORF54;CEACAM6;CLDN12;TFF3;ARHGEF1;TFF1;PAFAH1B3;COL11A1;TMPRSS3;KIAA0087;ADCY6;FGD3;FGD4;ERMP1;RXRA;FAM172A;NTF3;RPL14;SUSD3;RABAC1;EXOSC2;RIBC2;MYEF2;FAM46A;RANBP6;SNX18;CCDC8;HNRNPA2B1;FKBP1B;TRIP11;C21ORF2;LAMTOR1;CENPP;MEGF8;KLKB1;FOXA3;OLFML2B;GALNT13;CCNT1;INPPL1;KIAA1199;FGF1;NR3C1;YARS2;ANKRD32;CLCC1;BANF2;MAP3K7;FAM118A;TC2N;OLFM1;KIAA2026;OR51T1;PKP2;ZNF438;CMPK1;AMPH;ABCG1;IPPK;CD274;PLGRKT;UAP1;FBLN1;VTCN1;SPATA5;RPF2;ARHGAP12;ATXN3;C1ORF226;ABL1;LRRC4C;SLC37A1;NUP155;CBX3;CPSF2;DSTN;ARHGAP26;ARHGAP24;BFSP1;TP53I3;IL7;NFE2L3;DYNLRB2;FBN1;ITGB1;GPSM2;GSK3A;NUMA1;WDR3;AMD1;C2ORF44;PSIP1;SOBP;BICD1;BICD2;DNMT3L;MAN1A2;SIX5;CYP4V2;DDI1;ZNF526;TRIM68;DNM1L;ZNF641;OR51G1;VWF;PDE4D;MSL2;C1QL2;ASPN;SENP1;METTL25;CATSPERB;DMRTA1;NUP50;PCCB;PIK3C3;AKNAD1;C21ORF128;CDH18;GTF3C6;NDUFB1;ATP1A3;RRBP1;OR8S1;STRN4;ATAD2B;C6ORF203;KIAA1324;BEND3;PDSS2;FYN;ZNF620;OR51E1;DUT;TAF13;CEP152;ZNF804B;TSPEAR;PPP2R3A;ASS1;GDAP2;C15ORF26;RSPH1;ZNF619;KIAA1432;KANSL2;VPS41;SPRY1;PFKM;UMODL1;CCDC171
Epididymis	259/12472	0.9903021094546739	0.9999926743178864	0	0	0.8017086744646781	0.007812828483130321	CLPB;TRAF3IP2;PNMAL1;RRP1;PNMAL2;C10ORF68;NADSYN1;PWP2;KIAA0930;HENMT1;MFSD2B;TRIM21;ICOSLG;SEC63;NUP214;DYNC2H1;STARD5;CMC2;FIBCD1;OR10AD1;FNDC7;SF3B14;DEPDC1B;ZC2HC1A;SLC5A9;PAPPA;PFN4;PRKD2;ASTN2;CTXN2;ATF6;SKAP2;RNF121;ANAPC15;C1ORF194;STXBP3;AIRE;PRDM15;TMTC2;FAM149A;TRPM2;SYMPK;STXBP6;C5ORF42;SNX5;FZD1;FAM78A;IRF2BP1;POU6F2;SH2D1B;IGFL2;IGFL3;NETO2;C9ORF89;PTRHD1;AIF1L;C12ORF68;C7ORF62;PPP5C;STAG1;FUBP3;PKIA;WNK2;DMRTC2;FAT1;KIAA1919;CDK14;KIAA0825;SPAG16;PCSK2;SPAG17;NRP1;WDR47;ECM2;C2CD2;LRRC3;SNX10;HIF3A;QRFP;IL18BP;FAM102B;NIPBL;MMP26;REV3L;CIC;MESDC2;NBPF4;NCOA1;ZNF484;ATMIN;STARD3NL;NBPF6;EN1;IL16;PDCD1LG2;TMC3;CDYL2;ITFG1;ANO2;C12ORF54;CLDN12;TMEM106C;ARHGEF1;PAFAH1B3;COL11A1;TMPRSS3;KIAA0087;ADCY6;FGD3;FGD4;ERMP1;RXRA;FAM172A;NTF3;RPL14;SUSD3;RABAC1;EXOSC2;RIBC2;MYEF2;FAM46C;FAM46A;DEFB108B;RANBP6;CCDC8;HNRNPA2B1;FKBP1B;TRIP11;C21ORF2;LAMTOR1;CENPP;KLKB1;FOXA3;ZNF574;STEAP3;GALNT13;CCNT1;OR51D1;INPPL1;FGF1;NR3C1;YARS2;H1FNT;CLCC1;BANF2;MAP3K7;NANOS2;FAM118A;TC2N;OLFM1;KIAA2026;OR51T1;PKP2;ZNF438;CMPK1;AMPH;ABCG1;PDE9A;IPPK;CD274;PLGRKT;UAP1;FBLN1;VTCN1;SPATA5;RPF2;FBLN5;ARHGAP12;ATXN3;C1ORF226;ABL1;LRRC4C;SLC37A1;NUP155;CBX3;CPSF2;DSTN;ARHGAP24;BFSP1;TP53I3;COL5A1;GDNF;IL7;DYNLRB2;FBN1;ITGB1;GPSM2;GSK3A;NUMA1;WDR3;AMD1;C2ORF44;PSIP1;SOBP;BICD1;BICD2;DNMT3L;MAN1A2;SIX5;CYP4V2;DDI1;ZNF526;TRIM68;DACT3;DNM1L;OR52I2;OR51G1;VWF;PDE4D;MSL2;UPK3A;C1QL2;ASPN;SENP1;METTL25;CATSPERB;DMRTA1;NUP50;PCCB;PIK3C3;AKNAD1;C21ORF128;CDH18;GTF3C6;NDUFB1;RRBP1;OR8S1;FSCB;STRN4;HDAC7;ATAD2B;C6ORF203;KIAA1324;BEND3;PDSS2;FYN;ZNF620;OR51E1;DUT;TAF13;CEP152;CCDC59;ZNF804B;PPP2R3A;ASS1;GDAP2;TTC39B;C15ORF26;PFKL;RSPH1;ZNF619;KIAA1432;KANSL2;ASB8;VPS41;SPRY1;PFKM;CCDC61;CCDC171
Breast	250/12084	0.9903414670088628	0.9999926743178864	0	0	0.8026676079860068	0.00779027373596888	CLPB;TRAF3IP2;PNMAL1;PNMAL2;C10ORF68;PWP2;KIAA0930;LIPE;HENMT1;HMCN2;UBASH3A;TRIM21;ICOSLG;SEC63;DYNC2H1;STARD5;CMC2;FIBCD1;OR10AD1;FNDC7;SF3B14;DEPDC1B;ZC2HC1A;PFN4;PRKD2;RIN3;ASTN2;CTXN2;ATF6;SKAP2;RNF121;ANAPC15;STXBP3;AIRE;PRDM15;TMTC2;FAM149A;DEDD2;CD79A;TRPM2;PDGFD;SYMPK;STXBP6;C5ORF42;SNX5;FZD1;PRPF38B;FAM78A;IRF2BP1;POU6F2;SH2D1B;IGFL2;NETO2;C9ORF89;PTRHD1;AIF1L;C12ORF68;C7ORF62;PPP5C;STAG1;FUBP3;PKIA;WNK2;FAT1;KIAA1919;KIAA0825;SPAG16;PCSK2;SPAG17;NRP1;WDR47;ECM2;C2CD2;LRRC3;SNX10;HIF3A;QRFP;IL18BP;FAM102B;NIPBL;MMP26;REV3L;CIC;MESDC2;NBPF4;NCOA1;ZNF484;STARD3NL;NBPF6;EN1;PDCD1LG2;TMC3;CDYL2;ITFG1;ANO2;C12ORF54;ZEB1;CEACAM6;CLDN12;TMEM106C;TFF2;ARHGEF1;PAFAH1B3;COL11A1;TMPRSS3;KIAA0087;ADCY6;FGD3;FGD4;ERMP1;RXRA;FAM172A;NTF3;RPL14;SUSD3;RABAC1;EXOSC2;RIBC2;MYEF2;FAM46A;RANBP6;SNX18;CCDC8;HNRNPA2B1;TRIP11;C21ORF2;LAMTOR1;FAM183B;CENPP;KLKB1;FOXA3;STEAP3;CCNT1;INPPL1;FGF1;NR3C1;YARS2;H1FNT;CLCC1;BANF2;MAP3K7;OR52E2;FAM118A;TC2N;OR51T1;PKP2;ZNF438;CMPK1;AMPH;ABCG1;PDE9A;IPPK;CD274;PLGRKT;FBLN1;VTCN1;SPATA5;RPF2;FBLN5;ARHGAP12;ATXN3;C1ORF226;DPP6;ABL1;LRRC4C;SLC37A1;NUP155;CBX3;CPSF2;DSTN;PHKB;ARHGAP26;ARHGAP24;BFSP1;TP53I3;COL5A1;GDNF;IL7;NFE2L3;DYNLRB2;FBN1;ITGB1;GPSM2;GSK3A;NUMA1;WDR3;AMD1;C2ORF44;PSIP1;FKSG52;SOBP;BICD1;BICD2;DNMT3L;MAN1A2;SIX5;CYP4V2;ZNF526;TRIM68;DNM1L;ZNF641;OR51G1;VWF;PDE4D;MSL2;C1QL2;ASPN;SENP1;METTL25;CATSPERB;DMRTA1;NUP50;PCCB;PIK3C3;AKNAD1;C21ORF128;CDH18;GTF3C6;NDUFB1;OR8S1;FSCB;STRN4;ATAD2B;C6ORF203;KIAA1324;BEND3;PDSS2;FYN;ZNF620;OR51E1;DUT;TAF13;CEP152;SLC12A1;CCDC59;ZNF804B;PPP2R3A;ASS1;GDAP2;C15ORF26;PFKL;ZNF619;KIAA1432;KANSL2;ASB8;VPS41;SPRY1;PFKM;CCDC61;CCDC171
BTO:0004410	186/9290	0.9913726141051553	0.9999926743178864	0	0	0.7990881894117414	0.006923953114916472	ITSN2;FCN1;PPP5D1;GALNT13;CLPB;TMEM167B;CCNT1;TRAF3IP2;UBXN2A;RRP1;INPPL1;C10ORF68;KIAA1199;NADSYN1;PWP2;NR3C1;YARS2;FAM228B;KIAA0930;LIPE;HENMT1;RPS19;UBASH3A;CLCC1;MAP3K7;TRIM21;SEC63;NUP214;DYNC2H1;CMC2;TC2N;SF3B14;SFRP4;TCERG1L;KIAA2026;DMWD;ERF;ZNF438;CMPK1;PRKD2;RIN3;AMPH;EIF1B;SKAP2;RNF121;STXBP3;PLGRKT;UAP1;SPATA5;RPF2;ARHGAP12;ATXN3;CD79A;TRPM2;C1ORF226;WDR70;PRR5-ARHGAP8;ABL1;SYMPK;LRRC4C;C5ORF42;SNX5;PRPF38B;NUP155;FAM78A;CBX3;CPSF2;IRF2BP1;SH2D1B;DSTN;PHKB;NETO2;C9ORF89;POU2F2;ARHGAP26;PTRHD1;ARHGAP24;C7ORF62;PPP5C;STAG1;BFSP1;TP53I3;FUBP3;IL7;WNK2;FAT1;ANP32D;CALM3;DYNLRB2;CDK14;ITGB1;SPAG16;PCSK2;PRR5;SPAG17;WDR47;GSK3A;ECM2;NUMA1;WDR3;PSIP1;HIF3A;BICD1;BICD2;FAM102B;NIPBL;SCML4;MAN1A2;SIX5;DDI1;ZNF526;REV3L;CIC;DNM1L;MESDC2;NCOA1;ZNF484;VWF;STARD3NL;PDE4D;MSL2;IL16;SMC1B;SENP1;ZEB1;NUP50;NOS1AP;PCCB;PIK3C3;ARHGEF1;PAFAH1B3;OR51F1;GTF3C6;NDUFB1;ATP1A3;RRBP1;AGPAT3;STRN4;HDAC7;C9ORF129;ATAD2B;FGD3;FGD4;ERMP1;FAM172A;C6ORF203;KIAA1324;RPL14;SUSD3;PDSS2;FYN;RABAC1;ZNF621;EXOSC2;RIBC2;DUT;C21ORF33;MYEF2;FAM46C;TAF13;TRAPPC10;CEP152;CCDC59;TSPEAR;RANBP6;GDAP2;TTC39B;C15ORF26;MAPK10;SNX18;PFKL;ZNF619;KIAA1432;KANSL2;NOVA2;VPS41;HNRNPA2B1;FKBP1B;TRIP11;C21ORF2;LAMTOR1;KLKB1;PFKM;CCDC61;ZNF574;CCDC171
Gut	153/7807	0.9915290853990971	0.9999926743178864	0	0	0.7924523125163313	0.006741389213916019	ITSN2;PPP5D1;GALNT13;CLPB;RRP1;INPPL1;NADSYN1;PWP2;NR3C1;YARS2;FAM228B;RPS19;CLCC1;MAP3K7;TRIM21;SEC63;NUP214;DYNC2H1;STARD5;UHMK1;SF3B14;OLFM1;ZC2HC1A;SLC5A9;TCERG1L;NINJ1;PKP2;CMPK1;PRKD2;AMPH;EIF1B;STXBP3;PLGRKT;PRDM15;UAP1;FBLN1;SPATA5;RPF2;FBLN5;PHF21B;ARHGAP12;ATXN3;C1ORF226;WDR70;ABL1;SYMPK;SNX5;FZD1;PRPF38B;STIL;DMPK;NUP155;CBX3;CPSF2;IRF2BP1;DSTN;SLC16A10;PHKB;C9ORF89;PTRHD1;AIF1L;PPP5C;STAG1;TP53I3;FUBP3;COL5A1;IL7;WNK2;ANP32D;CALM3;DYNLRB2;CDK14;FBN1;ITGB1;NRP1;WDR47;GSK3A;ECM2;NUMA1;LAMC3;WDR3;PSIP1;HIF3A;BICD1;NIPBL;SIX5;DDI1;REV3L;DACT3;CIC;DNM1L;MESDC2;ZNF484;VWF;PDE4D;IL16;ASPN;SMC1B;CEACAM1;ZEB1;COL2A1;DMRTA1;NUP50;NOS1AP;PCCB;TFF3;TFF2;PIK3C3;ARHGEF1;TFF1;PAFAH1B3;COL11A1;NDUFB1;ATP1A3;RRBP1;ADCY6;AGPAT3;STRN4;C9ORF129;FGD4;ERMP1;RXRA;FAM172A;C6ORF203;KIAA1324;RPL14;FYN;RABAC1;ZNF621;ZNF620;EXOSC2;DUT;C21ORF33;MYEF2;RANBP6;ASS1;TTC39B;C15ORF26;MAPK10;SNX18;PFKL;ZNF619;CCDC8;NOVA2;VPS41;HNRNPA2B1;FKBP1B;TRIP11;C21ORF2;LAMTOR1;FOLR2;KLKB1;PFKM
